,signal,signal,signal,random,random,random,equal weight index,equal weight index,equal weight index,S&P 500 index,S&P 500 index,S&P 500 index
,daily_return,open_positions,equity,daily_return,open_positions,equity,daily_return,open_positions,equity,daily_return,open_positions,equity
date,,,,,,,,,,,,
2014-03-14,-0.00027053047522888435,3,1.1970459098810489,0.0006936809270575558,49,1.1437567379949078,-0.0002469503655390115,1,1.2851850135234095,-0.0028217777310465264,1,1.212921504616312
2014-03-17,-0.0005269705088217039,3,1.196415101988836,0.006400288640272198,47,1.1510771112523313,0.007789978786918894,1,1.295196577516023,0.009613634535275528,1,1.2245820886816696
2014-03-18,0.011900463275662965,3,1.2106529959725028,0.008182605580050961,46,1.1604959212459334,0.00697147993541658,1,1.3042260144685962,0.00721961896336043,1,1.2334231047513073
2014-03-19,0.007358127361553797,3,1.219561134907515,-0.004958405783570124,50,1.154741711558218,-0.006604281554446811,1,1.2956125386584116,-0.006131649085325153,1,1.22586018709924
2014-03-20,0.00381329186070715,3,1.2242116774568927,0.003270193359285302,49,1.1585179402350454,0.00445410892447784,1,1.3013833380295154,0.006040504672361502,1,1.233265001287075
2014-03-21,-0.004580648207161919,2,1.2186039944313631,-0.005599162465698708,49,1.1520312100682428,-0.0026442223430551692,1,1.297942191130218,-0.0029326712841669655,1,1.2296482404320321
2014-03-24,-0.0057161779700588555,2,1.211638237124169,-0.009763262399376919,51,1.1407836270720748,-0.007045078820127948,1,1.2887980860897361,-0.004864710210823131,1,1.2236663580810818
2014-03-25,0.0024156946952320624,2,1.21456518518613,-0.0001543030731112771,50,1.1406076006526626,0.0025441216025181568,1,1.292076945141841,0.004403939971052928,1,1.2290553112666678
2014-03-26,0.0,2,1.21456518518613,-0.00829436203190401,51,1.131146988276508,-0.008296605151787873,1,1.2813570929022708,-0.007000319483604245,1,1.2204515314247804
2014-03-27,-0.025540385779984298,2,1.1835447218015382,-0.0016662545985642852,52,1.1292622094056401,-0.0012599338639083246,1,1.2797426677091641,-0.0019000841472853747,1,1.21813257081739
2014-03-28,0.001101954469388322,2,1.1848489341974482,0.004724937898564208,51,1.1345979032162772,0.00566005155143956,1,1.2869860771809747,0.004640221855141791,1,1.2237849761949569
2014-03-31,0.016508078542081528,2,1.2044085134636813,0.010130694033568834,49,1.14609216742489,0.010095815591271151,1,1.2999792512847272,0.007924102367341312,1,1.23348237362194
2014-04-01,0.013596756640688046,2,1.2207845629172198,0.009724868357247278,48,1.1572377628783694,0.008391535861531185,1,1.3108880737911295,0.007039348750407459,1,1.2421652862273453
2014-04-02,0.0008256312026247437,2,1.2217924807440468,0.0033129330543388053,49,1.1610716141147384,0.003177574631439972,1,1.3150535184790655,0.002853326373060794,1,1.2457095891982384
2014-04-03,-0.020265215509831402,2,1.197032592813477,-0.007675103348484784,50,1.1521602694814157,-0.0019744069310981827,1,1.3124570676974154,-0.0011264498244039078,1,1.2443063598502278
2014-04-04,-0.0017144268774703098,2,1.1949803679631497,-0.018189306152490797,51,1.131203273603082,-0.01303302460138922,1,1.2953517824458478,-0.012537288155389015,1,1.2287061324632023
2014-04-07,-0.03338144450008185,2,1.1550901971313003,-0.015106794646872701,50,1.11411441804489,-0.013734113196156916,1,1.277561274436893,-0.010750112522990185,1,1.2154974032815347
2014-04-08,0.022178757654754633,2,1.1807086626828582,0.0060110683381189136,47,1.1208114359482415,0.005095023016908451,1,1.2840704785356598,0.0037505538382520687,1,1.2200561917327977
2014-04-09,0.001279795232762726,2,1.1822197280006415,0.014525717376307755,46,1.1370920260989594,0.010786701575725255,1,1.2979213635898228,0.01091821282630856,1,1.2333770248941918
2014-04-10,-0.02792440022694115,2,1.149206951159766,-0.02417753821018551,46,1.1095999401894545,-0.021566691257075554,1,1.2699294942653185,-0.020884795731297645,1,1.207618197669601
2014-04-11,-0.03474595579858736,2,1.1092766572313393,-0.011170443413646498,44,1.0972052168457826,-0.01124022926011159,1,1.2556551956055988,-0.00948677385461516,1,1.1961617969255915
2014-04-14,0.014841141936226543,2,1.1257395895478524,0.007442079759963291,43,1.1053707055825968,0.007516348553381125,1,1.2650931377186345,0.00821728625746676,1,1.205991000821175
2014-04-15,-0.008835758835758711,1,1.1157928260227414,0.0068279127645532985,40,1.1129180803328074,0.006605081977592464,1,1.2734491816025557,0.006757307728767703,1,1.2141402531318481
2014-04-16,0.019926586261143076,1,1.1380267680200482,0.014012139300957864,41,1.1285124435049851,0.011271914105107417,1,1.287803391394799,0.010488491036131586,1,1.226874752293428
2014-04-17,0.012339331619537486,1,1.152069257702558,0.0010501517185208774,41,1.129697552786904,0.0012862764282224326,1,1.2894598625413352,0.0013638529136033029,1,1.2285480289989696
2014-04-21,0.0,1,1.152069257702558,0.0025432668497850667,40,1.1325706751231903,0.0030473612777117687,1,1.293389312595607,0.003775123516960077,1,1.2331859495549586
2014-04-22,0.010665312341289868,1,1.1643564361747538,0.006729990971941448,39,1.140192865541855,0.005357201997835848,1,1.3003182604050239,0.004092138928365463,1,1.2382323177850458
2014-04-23,-0.013567839195979925,1,1.1485586352819306,-3.416610021152178e-05,40,1.1401539095981503,-0.0008883939912142091,1,1.299163065475814,-0.0022133137674165138,1,1.235491721148832
2014-04-24,-0.0030565461029036234,1,1.1450480128613032,-0.00012951083642575564,39,1.1400062473116641,0.0007980193788796885,1,1.3001998227783884,0.0017169601918778366,1,1.2376130112514392
2014-04-25,-0.00562084823709752,1,1.1386118717568197,-0.013122297082321932,41,1.1250467466587375,-0.009891522284214749,1,1.287338867257444,-0.00809639101327353,1,1.2275928123892326
2014-04-28,-0.010822939583894409,2,1.1262887442592908,-0.001960033171285691,41,1.1228416177160394,-0.0004071325745723664,1,1.2868147496700704,0.0032360362360925876,1,1.231565347213291
2014-04-29,0.011745184757629978,2,1.1395172136510552,0.006584391562553299,41,1.1302348465898124,0.005174554995600822,1,1.2934734433613884,0.004760756884675699,1,1.2374285304189647
2014-04-30,0.00942526716671599,2,1.1502574678307882,0.004171697805224033,41,1.1349498448187187,0.004486568093638121,1,1.2992767000423417,0.0029920169148385245,1,1.241130937512882
2014-05-01,-0.00010285479745157182,3,1.1501391583319174,0.002666511396836166,41,1.1379762015147654,0.0019328351957248469,1,1.3017879877771688,-0.0001432612367737729,1,1.2409531315597757
2014-05-02,-0.0052068448998573436,3,1.1441505621212307,-0.0003938242247505657,41,1.1375280389194193,0.0002130940597619979,1,1.3020653910644335,-0.0013484450263229197,1,1.2392797744816242
2014-05-05,0.0027883325044395224,4,1.147340834323566,0.0026293876239621324,43,1.140519041066864,0.001630576215523094,1,1.304188507922159,0.0018712158435478798,1,1.2415987344302226
2014-05-06,-0.0015421746954534798,4,1.1455714343218117,-0.009233357119819458,44,1.1299882214587396,-0.00858671312682302,1,1.292989815341332,-0.008988391908564264,1,1.2304387584119865
2014-05-07,0.030737076665546814,4,1.1807829513244217,0.006555742968439304,45,1.137396133795987,0.006292562807726387,1,1.3011260349641178,0.0056164682944326305,1,1.2373494786868484
2014-05-08,-0.003952598329887147,4,1.1761157906030575,-0.00337308808988075,46,1.1335595964436034,-0.0014179038539348099,1,1.2992811633446872,-0.0013736249160484215,1,1.2356498246130647
2014-05-09,-0.00020220352153075272,5,1.1758779758484696,0.0007421533866008214,45,1.1344008715370177,0.001685643036051454,1,1.301471287589552,0.0015194761186390071,1,1.2375273650125647
2014-05-12,0.015088157332749708,6,1.1936198077521867,0.010877723463326536,43,1.146740570514154,0.011762058309571222,1,1.3167792687624131,0.009672737635457729,1,1.2494976425310305
2014-05-13,-0.00436675849455657,6,1.1884075583174138,0.002189662172990523,41,1.1492515449636422,-0.00133900084611982,1,1.3150161002073872,0.0004217578308480796,1,1.2500246279463942
2014-05-14,-0.01364479657090926,6,1.1721919789408417,-0.006646355663663212,41,1.1416132104487995,-0.005536044308927068,1,1.3077361128096867,-0.004701005154470139,1,1.2441482557272037
2014-05-15,-0.006292126628994921,7,1.1648163985758537,-0.009305151210420944,44,1.1309903269017594,-0.008962703094968494,1,1.2960152623040053,-0.009361806658357397,1,1.232500780302753
2014-05-16,0.0039746365815209895,7,1.169446120444389,0.004292062183260083,42,1.1358446077134874,0.0046285469727112005,1,1.30201392982293,0.0037469647967112163,1,1.2371189173384665
2014-05-19,0.006354867498550336,6,1.1768777955865066,0.0042433641086540765,43,1.140664409954867,0.003900160065409164,1,1.307091992556632,0.003844786649522147,1,1.2418753756357206
2014-05-20,-0.005543655003973118,6,1.1703535911059386,-0.007806540982893242,42,1.1317597664908268,-0.007804442937903389,1,1.2968908676861333,-0.006498398097656066,1,1.2338051750571635
2014-05-21,0.009441935110059288,6,1.1814039937689857,0.007575316031617009,38,1.1403332043938639,0.006887713633362491,1,1.3058234805964783,0.008116098822161355,1,1.2438188597852216
2014-05-22,0.0012878274907481835,7,1.182925438309841,-0.00016899188709758683,38,1.1401404973337332,0.0038730686853560847,1,1.3108810246277793,0.002362229907096447,1,1.2467570458948167
2014-05-23,0.009901755071360485,7,1.194638476267667,0.0059115430897952485,38,1.1468804870121423,0.00520854171845242,1,1.3177088031324808,0.004248391823726383,1,1.2520537583347695
2014-05-27,0.002663669255401513,7,1.1978205980482206,0.004217387531216121,40,1.1517173264778624,0.006360020066130456,1,1.3260894575617201,0.005987805941686686,1,1.2595508132682376
2014-05-28,0.0023961805578290385,7,1.200690792477031,-7.79862048242487e-05,39,1.15162750841454,-0.0010782756612008892,1,1.3246595675750563,-0.0011140717722704085,1,1.2581475832614353
2014-05-29,0.00423683618934794,7,1.2057779226788143,0.0032873521562003876,40,1.1554133135874662,0.004962463176068299,1,1.331233141899974,0.00536711026628911,1,1.2649002000720646
2014-05-30,0.0004613905899698567,7,1.2063342572659317,0.0005986428763501417,39,1.1561049935368855,0.001511691445826857,1,1.3332455556529854,0.0018436779355184285,1,1.2672322686615702
2014-06-02,0.0032779705796275476,7,1.2102885854704462,0.0013571826597799151,41,1.1576740391869988,0.0019108156366509643,1,1.3357931421082225,0.0007278264057468675,1,1.2681545937689167
2014-06-03,-0.00439043078061612,7,1.2049748972113685,-0.0016910965652348862,39,1.155716300595668,-7.1313991544808e-05,1,1.3356978813673805,-0.00037921682467634277,1,1.267673688210669
2014-06-04,0.0008108945415327458,7,1.2059520047782013,0.0009560327785190126,39,1.1568212032617062,0.0030619359627719334,1,1.3397877027457377,0.001891663731611759,1,1.2700717005501756
2014-06-05,0.007977939012818624,7,1.215573016324708,0.0035502559205086498,36,1.1609282145875561,0.0066459068565036805,1,1.3486918070256748,0.006525279564793207,1,1.2783592734635978
2014-06-06,-0.001095269091975453,7,1.2142416367708881,0.0056916839120337995,38,1.1675358510295502,0.005328606974810635,1,1.3558784555954617,0.004627758459583076,1,1.2842752114057554
2014-06-09,0.004200329169018738,7,1.2193418513360539,0.0020940249247802917,38,1.1699807002021805,0.00051689499642249,1,1.356579302384916,0.0009387716756541487,1,1.285480852597968
2014-06-10,-0.0037623951242351833,7,1.2147542054998113,0.0022265596934526225,39,1.172585732071368,-0.0018103895988018648,1,1.3541233653259284,-0.0002459838951454074,1,1.285164645010711
2014-06-11,-0.0033732285945078694,7,1.2106565618785208,-0.0024142824410817235,39,1.1697547789277651,-0.003458742667123871,1,1.3494398010657263,-0.0035370408204140613,1,1.2806189652003552
2014-06-12,-0.011149454002620305,7,1.1971584022288857,-0.009424972799290013,41,1.1587298719545314,-0.007305425161428625,1,1.3395815695891875,-0.007088893864193202,1,1.271540793275577
2014-06-13,0.0013249594493561937,7,1.198744588566295,0.0018393102624544764,43,1.16086113569943,0.003205052850191459,1,1.3438749993168633,0.003134561785089085,1,1.2755265164543603
2014-06-16,0.0018308121200752664,7,1.2009392646879167,-0.00043908510901356903,44,1.160351418861112,0.0007072151909714997,1,1.344825408131147,0.0008367051129825054,1,1.2765937560124225
2014-06-17,-0.0024722595898429844,7,1.197970231073973,0.0035522102114158784,43,1.1644732310200212,0.003924271486773323,1,1.3501028681349645,0.0021725690929803587,1,1.2793672441510269
2014-06-18,0.0038354041789593093,9,1.2025649311045028,0.006033968128565278,41,1.1714996253825634,0.007383566190072299,1,1.3600714420252455,0.007718881187436022,1,1.289242527903726
2014-06-19,-0.0018721414910295813,9,1.200313559401325,-0.00021264996349385222,40,1.1712505060299927,0.0013220176577841691,1,1.361869480487451,0.001277478576965363,1,1.2908895076136357
2014-06-20,-0.005389131909572427,9,1.1938449112968628,-0.0008545302615200831,41,1.1702496370287694,0.0025012993750093138,1,1.3652759237678385,0.0017300585025625814,1,1.2931228219821516
2014-06-23,-0.0013726159753398243,9,1.1922062206995385,-0.0001070717928606427,43,1.1701243363020382,-0.0011003015621739998,1,1.3637737085361181,-0.00013246419817014576,1,1.2929515295044023
2014-06-24,-0.005406299273575684,9,1.1857607970746182,-0.007051577678481897,39,1.1618731136511222,-0.0059244329358223435,1,1.3556941226602581,-0.006435310681454642,1,1.2846309847159796
2014-06-25,0.00872365978904615,9,1.1961049708594853,0.0070538156031517245,37,1.170068752349077,0.004418592416055134,1,1.3616843824291354,0.004897511306757085,1,1.2909224794886365
2014-06-26,0.022035456862032392,9,1.222461690347322,-0.0031874328255046473,37,1.1663392367997423,-0.000781862829142721,1,1.3606197320254898,-0.0011788836944636172,1,1.2894006320267508
2014-06-27,0.0015979390598325329,9,1.224415109631477,0.005237354275563397,39,1.1724477685883528,0.002626223109328807,1,1.364193023008744,0.0019108685050301943,1,1.2918645070848567
2014-06-30,-0.0008868365857337165,9,1.2233292535161306,0.0028775530541154614,40,1.175821549245645,0.0011473095573435454,1,1.3657581747021033,-0.0003722569631802175,1,1.291383601526609
2014-07-01,0.005688260737565022,9,1.2302878692780213,0.005975271573142361,42,1.1828474023239406,0.006225100907094827,1,1.3742601571543136,0.006677770533843219,1,1.3000071648887717
2014-07-02,0.0019135409677419669,10,1.2326420755180008,-0.0014585979895353266,43,1.1811221034809838,-0.001709050797496503,1,1.3719114767367613,0.0006588130843330209,1,1.300863626618727
2014-07-03,0.009765821838856237,10,1.2446798384185875,0.007541392892492495,41,1.1900294093173411,0.005070134384798974,1,1.3788672522878647,0.005479507969835984,1,1.307991719228454
2014-07-07,-0.00573628806354245,10,1.2375399963185352,-0.006159965667510825,43,1.1826988690126181,-0.0056483546893171255,1,1.3710789209774588,-0.003923521854847234,1,1.302859785132102
2014-07-08,-0.008807964331041496,10,1.2266397881727242,-0.008540713551431501,44,1.1725977767547793,-0.006145596653546637,1,1.3626528229489514,-0.0070488017752528,1,1.2936761847657574
2014-07-09,0.006824894565568207,10,1.2350114753969341,0.0038476728588865802,46,1.1771095493947894,0.004748427435400604,1,1.3691232809983682,0.004644267830344884,1,1.2996843634535484
2014-07-10,-0.0033071081972926297,10,1.2309271588228985,-0.0045809880194343745,48,1.17171722465145,-0.004378032118253716,1,1.3631292153003085,-0.0041310716999271024,1,1.2943152741608477
2014-07-11,0.0008930489991398228,10,1.2320264370900993,0.002549952313702577,48,1.174705047699455,0.0008069313294065683,1,1.3642291669701636,0.0014709224507656327,1,1.2962191115559798
2014-07-14,0.0018803456426850218,10,1.2343430726327544,0.0035600910178595416,48,1.178887104588404,0.0029580749003546014,1,1.3682646590273098,0.004843553348318874,1,1.3024974179739117
2014-07-15,-0.0049581709111084175,10,1.2282229887156986,-0.004214603098748253,50,1.1739185633443314,-0.00193837491727189,1,1.3656124491320616,-0.0019320960226444361,1,1.2999808678931397
2014-07-16,0.006611213615709619,11,1.2363430332618235,0.00396213769218337,49,1.1785697903317118,0.0026889899410413864,1,1.3692845672711387,0.004201084933799892,1,1.3054421979314736
2014-07-17,-0.002393546110694503,11,1.2333837892030755,-0.009087656551984773,50,1.1678593528546326,-0.00924792021160492,1,1.3566215328460332,-0.011834026372541717,1,1.2899935605333237
2014-07-18,0.007852308454974725,11,1.2430686991592634,0.0049659009286209845,49,1.173658826699472,0.008481590200811961,1,1.3681278407452306,0.010264935780914586,1,1.3032352615899916
2014-07-21,-0.001979774128549418,11,1.2406077039086583,-0.0027504091352177525,45,1.170430784740889,-0.00287321947334529,1,1.3641969091911756,-0.0023202505622667013,1,1.3002114292415217
2014-07-22,0.006180984279221727,11,1.248275880623199,0.0035067266552638128,46,1.1745351655718812,0.005160537916281127,1,1.3712368990663302,0.005016149924210289,1,1.3067334847037688
2014-07-23,-0.007083784712421853,12,1.2394333630231555,-0.001642518773559979,47,1.1726059695122228,0.0008405013411543205,1,1.3723894255190356,0.001754438273744885,1,1.309026067942917
2014-07-24,0.0050589331016982824,13,1.2457035734907027,0.004346101610438136,48,1.1777022342047294,0.001917442577299422,1,1.3750209034361613,0.00048815556797321413,1,1.3096650763066056
2014-07-25,-0.0013469271218026675,12,1.2440257015618417,-0.005603423617689934,45,1.1711030696909803,-0.004292081276982551,1,1.3691192019610634,-0.004849150442651884,1,1.3033143133221077
2014-07-28,-0.0005977566853701451,12,1.2432820768819608,0.0011791173434916242,46,1.1724839376314693,-0.0008254176839014304,1,1.3679891067603958,0.0002881547205217938,1,1.303689869493815
2014-07-29,-0.008661594003134479,12,1.2325132723006353,-0.005008213815757107,45,1.16661188737627,-0.004786462823983206,1,1.361441277757273,-0.004527786936270539,1,1.2977870395337727
2014-07-30,0.0015599761670820535,11,1.2344359636310367,0.004082466918251705,45,1.1713745418129229,0.00011858733476111105,1,1.3616027274498361,6.0912715035721376e-05,1,1.2978660912658888
2014-07-31,-0.012774918953961607,9,1.2186661442417945,-0.022587394192433084,42,1.1449162432900137,-0.018552505494609406,1,1.336341585367348,-0.019999240169110255,1,1.271909755599318
2014-08-01,0.00482440590988055,8,1.224545484390246,0.003689562334116241,41,1.1491404831369745,0.0016706188503183839,1,1.338574102810327,-0.002859121379727547,1,1.2682732112239998
2014-08-04,-0.007780010175709158,7,1.2150185080610711,0.0029108593193177138,39,1.152485469421519,0.0030100849584175915,1,1.3426033245829239,0.0071890324532961625,1,1.2773908684991353
2014-08-05,-0.007208255215259395,7,1.2062603445637032,-0.008240653003044824,37,1.142988236576965,-0.007883751282716456,1,1.3320185739005639,-0.009685469804823543,1,1.2650187378133295
2014-08-06,0.001846709140458385,7,1.2084879565677815,0.002841334748372658,37,1.1462358487705324,-0.0003493286881453006,1,1.331553261599558,1.5638394035066838e-05,1,1.2650385206748131
2014-08-07,-0.0059840157899433265,7,1.2012563455537235,-0.008110386946780576,35,1.136939432504732,-0.0070794371335142214,1,1.3221266139941381,-0.005556620034769644,1,1.2580091822860762
2014-08-08,0.016294797135622208,7,1.2208305740124004,0.011811478740357907,37,1.1503683684408361,0.013241583556113268,1,1.3396336640251025,0.011531402683691017,1,1.2725157927467978
2014-08-11,0.001297852359605302,7,1.2224150318535605,0.003647739410219829,36,1.154564612474668,0.002918996088908221,1,1.3435440494509616,0.0027594251853759744,1,1.276027204874092
2014-08-12,-0.002430330777110676,8,1.2194441589792442,-0.001931388525629364,36,1.1523346996300368,-0.0019118945620348882,1,1.340975334888962,-0.0016366416413624574,1,1.2739388056150835
2014-08-13,0.004003716847921287,7,1.2243264681036485,0.006304855502497702,39,1.1596000034017182,0.006483039452034989,1,1.3496689308892529,0.006707160180995375,1,1.2824833172451298
2014-08-14,0.006041363366145199,7,1.2317230691762517,0.007563861377771358,40,1.1683710570811119,0.005341129300058478,1,1.3568776871614041,0.004345814049287355,1,1.2880567512631902
2014-08-15,-0.0060910468292661845,7,1.2242205862812117,-0.0015100708193243107,39,1.1666067340416706,-0.0001917826837183334,1,1.3566174615170827,-6.137286423035793e-05,1,1.2879776995310739
2014-08-18,0.027204512369347306,7,1.2575249103635087,0.00909095373614613,41,1.1772123018891198,0.009497484012540358,1,1.3695019141689744,0.008531671916274464,1,1.2989663026989509
2014-08-19,0.0006277254383651851,7,1.2583142907391216,0.003096354452419847,41,1.1808573684415176,0.004979097961572698,1,1.376320798358183,0.005000652241170966,1,1.3054619814517479
2014-08-20,0.003014609527696314,6,1.2621076169888203,0.004581188404147177,44,1.1862670985247736,0.0035145306416719535,1,1.3811579199767834,0.0024778129084919165,1,1.3086966720009345
2014-08-21,0.0018609801914345786,7,1.2644563742634953,0.0016151839038649322,44,1.1881831380479955,0.002095513866936516,1,1.3840521555505239,0.002949889489859636,1,1.3125571825590843
2014-08-22,-0.0009634409423354942,9,1.2632381452227328,-0.0016106033886187745,44,1.1862694462595558,-0.0022122225066156798,1,1.380990324221685,-0.0019925872252457566,1,1.3099417978847125
2014-08-25,0.004458458999704268,9,1.268870240700071,0.0031055141692236787,45,1.189953422833432,0.004481429723180552,1,1.387179135308077,0.004787779061101061,1,1.316213509795886
2014-08-26,-0.0031622458118229562,9,1.2648577610956704,-8.905964807732152e-05,44,1.189847446000366,0.0004483418899876579,1,1.3878010658233524,0.0010510811012214294,1,1.3175969569412047
2014-08-27,-0.001532189687168037,9,1.2629197590783852,0.0018962236294067791,44,1.1921036628428614,-0.0001298852076865309,1,1.3876208109936903,4.99869996302138e-05,1,1.3176628196598041
2014-08-28,0.0014571258407119541,9,1.264759992094084,-0.0012296103184085965,43,1.1906378398784172,-0.0007592440816446278,1,1.3865672681053764,-0.0016899011101580985,1,1.315436099798047
2014-08-29,0.0008773562522282773,9,1.2658696371807159,0.004229081888128539,44,1.1956731448023674,0.003455511180414206,1,1.3913585668027109,0.003320414792714166,1,1.3198038932826865
2014-09-02,0.004578943709681803,9,1.2716659829931616,0.0024588818244683083,42,1.198613163766127,0.0006962468265008237,1,1.392327295789372,-0.000544066249729358,1,1.31908583252809
2014-09-03,-0.0003739203056068637,9,1.2711904812601709,-0.0005930728374576995,43,1.1979022988560781,-0.00026282950622413814,1,1.3919613510937172,-0.000779140768226716,1,1.3180580789791772
2014-09-04,0.002990138961863521,9,1.274991517446137,0.0010750399797889029,45,1.1991900917192295,-0.0007565538460081456,1,1.3909082573800526,-0.0015344211306420608,1,1.316035622811378
2014-09-05,-0.001068633513633584,9,1.2736290187809955,0.005695952732278359,45,1.2060206217986789,0.004682244295933113,1,1.3974208296343367,0.0050358856051553325,1,1.3226630276601656
2014-09-08,0.00025201193297995513,9,1.2739499884919179,-0.0019356459935376041,44,1.2036861928139706,-0.002943909841039649,1,1.3933069487019023,-0.003073114204666716,1,1.3185983331218758
2014-09-09,-0.005541875517689736,9,1.2668899162399334,-0.005736946603050318,45,1.196780709398968,-0.007293739792818776,1,1.3831445303665444,-0.006545009215276454,1,1.309968094880345
2014-09-10,0.006386349071012703,9,1.2749807174795877,0.0017176796950105337,44,1.1988363953228829,0.0018872187645042615,1,1.3857548266782735,0.003646074417693379,1,1.3147443360390827
2014-09-11,0.0020244101648402785,9,1.2775618014040289,-0.0003747723445860644,45,1.1983871045962327,0.0013544635517717118,1,1.387631781082701,0.0008819055324384983,1,1.3159038163427776
2014-09-12,-0.0021484638580079197,9,1.2748170060473407,-0.006352366664390882,43,1.1907745103019596,-0.007534539117987293,1,1.377176615146771,-0.0059625584080529315,1,1.3080576629784542
2014-09-15,-0.0021493100507369548,9,1.2720770290433927,-0.003280523459764701,46,1.1868681465856241,-0.0022510786279239525,1,1.3740764823015374,-0.0007101513806340165,1,1.3071287440231412
2014-09-16,0.004530294681389007,7,1.2778399128423852,0.005727222853481451,44,1.1936656049588186,0.006740422364919008,1,1.383338338153952,0.007484376004887938,1,1.3169117870302072
2014-09-17,-0.0002642663750162929,7,1.277502222720767,0.0023739601465199594,43,1.1964993195332625,0.00076527174178187,1,1.3843969678934647,0.001295643791290102,1,1.3186180356107495
2014-09-18,0.0030358812777925926,7,1.2813805678010635,0.008547298986536831,43,1.206726156954501,0.0038226566095591608,1,1.3896890421130363,0.004891180055718092,1,1.325067633847639
2014-09-19,-0.0007820882556819527,6,1.2803784151079272,0.0009942437395378811,42,1.2079259368813895,-0.0020305229572177286,1,1.386867246609632,-0.00047726961218230723,1,1.3244352193319173
2014-09-22,-0.009902333387503218,6,1.2676996811793655,-0.007452807988281715,44,1.198923496809747,-0.010205715993244824,1,1.3727132733704006,-0.008013323123597482,1,1.313822091963138
2014-09-23,-0.0023867590384385093,6,1.264673987507285,-0.007679001298777561,45,1.1897169617206103,-0.007169029883054345,1,1.3628722508927429,-0.005776501298565662,1,1.3062327969428287
2014-09-24,0.015693638992637426,6,1.2845213245106035,0.008801895349286385,45,1.200188725912946,0.007605839188506991,1,1.3732380380675115,0.007832491334522018,1,1.3164638540057518
2014-09-25,-0.015904683891217845,7,1.264091418892734,-0.015411562596441535,41,1.1816919422359953,-0.014208285968156265,1,1.3537266793202984,-0.0161687725605415,1,1.295178249366159
2014-09-26,0.004723614127312085,7,1.2700624989772298,0.006275668733385841,41,1.1891078494103797,0.007728543405642219,1,1.3641890147208013,0.008575824946087218,1,1.306285471306703
2014-09-29,0.00032779315665441643,7,1.2704788167729177,-0.0005080893868575925,35,1.1885036763322652,-0.0018296927524129591,1,1.3616929679676453,-0.0025468023608055113,1,1.3029586203844932
2014-09-30,-0.00304569730044684,7,1.2666093228703976,-0.004964272085414362,36,1.1826036207084365,-0.00452096717931727,1,1.3555367987511564,-0.0027859287407672184,1,1.2993286705159337
2014-10-01,-0.014737756260792143,8,1.2479423433922867,-0.015334695679874296,36,1.1644687540749552,-0.013075664490196925,1,1.3378122543665707,-0.013248561055071106,1,1.282114435293999
2014-10-02,0.006072983335180693,8,1.2555210764469744,0.001406000103866575,35,1.1661059972641339,0.0012013903848160368,1,1.3394194891456557,5.143461907053393e-06,1,1.2821210298007575
2014-10-03,0.010184994761359756,8,1.2683085520333635,0.012500143032313848,33,1.1806824890207746,0.010975048159058032,1,1.3541196825442101,0.011165509440962396,1,1.2964365642634543
2014-10-06,-0.007227895017717284,8,1.2591413509691933,-0.00518352860184261,32,1.1745623875692406,-0.0028721208816089305,1,1.3502304871277773,-0.0015651597959429608,1,1.2944074338750788
2014-10-07,-0.013258293213212105,8,1.2424472857411637,-0.015176480123150728,32,1.1567366648408954,-0.016118170452735447,1,1.3284672419857717,-0.015126052674955925,1,1.27482815884743
2014-10-08,0.011844401168760565,8,1.2571633298245197,0.015592168185151065,34,1.1747726974650252,0.016562532744123448,1,1.3504700241806564,0.017461650260492734,1,1.2970887622994516
2014-10-09,-0.01305238470632321,7,1.2407543504049678,-0.016242217439309002,35,1.1556917838710348,-0.02115580568526021,1,1.3218997427653219,-0.020661415157819274,1,1.2702890728850407
2014-10-10,-0.004521559123257579,7,1.2351442062521727,-0.013435273622670618,33,1.1401647485312552,-0.013224880286913265,1,1.304417776915949,-0.011451012310168207,1,1.2557429770739619
2014-10-13,-0.010547275103446265,7,1.2221168005164034,-0.009175927938013287,31,1.1297026789612694,-0.016931800769404926,1,1.282331634997138,-0.01646792974123501,1,1.2350634899544586
2014-10-14,0.00788380168285723,7,1.2317517270049627,0.003250816964759136,29,1.1333751355951707,0.006134345345760073,1,1.2901979000940036,0.001578864811007774,1,1.237013488238108
2014-10-15,-0.009942283576488612,6,1.2195053020392497,-0.00819848493257391,27,1.1240831766230397,-0.004607321734023451,1,1.2842535432677091,-0.008100314958148558,1,1.2269932893759015
2014-10-16,-0.008786592820610672,6,1.208790005507655,-0.00026918279783757587,24,1.123780592768554,0.00478889071139621,1,1.2904036931321414,0.00014497796039147914,1,1.2271711763604092
2014-10-17,0.006126580620565943,6,1.216195754929732,0.010219360265010224,20,1.1352649115048827,0.011839728438118202,1,1.3056817224343709,0.012884107384289356,1,1.2429821815755413
2014-10-20,0.025162655558929936,5,1.2467984698032615,0.016821908659614047,20,1.1543622341506825,0.010841279679605131,1,1.3198369831598304,0.009142657205247762,1,1.2543463415739176
2014-10-21,0.019378359778282127,5,1.2709593791221208,0.023639452814649752,22,1.1816507257159012,0.022019195681125536,1,1.3488987319592132,0.019574486900938215,1,1.278899527606296
2014-10-22,-0.008371509624288587,5,1.2603195304477202,-0.00797737348247996,23,1.172224256551022,-0.00854603061910919,1,1.337371002093812,-0.007299330229703749,1,1.2695644176236855
