ticker,entry_date,exit_date,entry_price,exit_price,hold_days,return_pct,exit_reason,arm,excess_pct
GOOGL,2014-06-13,2014-06-17,560.08,552.36,2,-1.3783745179260176,stop,random,-1.8418007161414174
GOOGL,2014-11-13,2014-11-18,560.81,547.93,3,-2.296678019293519,stop,random,-2.9595862430244813
GOOGL,2015-02-06,2015-05-06,531.01,542.64,61,2.1901659102465,hold_limit,random,0.7768627690397434
GOOGL,2015-08-11,2015-11-05,699.58,758.81,61,8.466508476514466,hold_limit,random,8.871855027715336
GOOGL,2017-07-24,2017-10-18,994.1,1011.05,61,1.7050598531334726,hold_limit,random,-0.9008254864643739
GWW,2014-01-13,2014-01-27,262.76,241.68,9,-8.022530065458966,stop,signal,-6.045928012284096
GWW,2013-12-19,2013-12-23,255.14,253.0,2,-0.8387551932272475,stop,random,-2.1238342956656275
GWW,2014-08-29,2014-10-13,245.57,240.02,30,-2.2600480514720744,stop,random,5.575957303791057
GWW,2016-01-21,2016-01-22,183.1,187.81,1,2.5723648279628586,stop,random,0.4712617998827051
GWW,2016-12-02,2017-03-03,237.95,248.45,61,4.412691741962593,hold_limit,random,-2.981020503457743
GWW,2017-06-28,2017-07-13,176.09,168.77,10,-4.156965188256001,stop,random,-4.292633536533296
GWW,2017-09-25,2017-12-20,176.89,230.39,61,30.244784894567257,hold_limit,random,23.59895870468467
GWW,2017-12-27,2018-02-07,236.01,259.89,28,10.118215329858904,data_end,random,11.107377006036623
HAS,2013-07-23,2013-08-01,47.98,46.08,7,-3.9599833263859963,stop,signal,-5.431139751720659
HAS,2014-09-25,2014-12-22,54.92,54.82,61,-0.18208302986162384,hold_limit,signal,-8.211195163997576
HAS,2013-08-02,2013-10-29,46.97,52.4,61,11.560570576964025,hold_limit,random,6.671819250681522
HAS,2014-01-14,2014-02-03,52.44,47.48,13,-9.458428680396647,stop,random,-4.715864200721521
HAS,2014-03-25,2014-06-04,55.15,51.35,49,-6.8902991840435135,stop,random,-10.582862369485934
HAS,2014-07-09,2014-07-17,53.64,51.8,6,-3.4302759134973937,stop,random,-2.5171552087483784
HAS,2014-08-20,2014-11-14,51.54,55.5,61,7.683352735739235,hold_limit,random,4.757657634082868
HAS,2014-12-17,2014-12-23,57.22,54.68,4,-4.439007340090873,stop,random,-7.9083805413345925
HAS,2015-06-19,2015-09-16,75.65,79.01,61,4.441506939854589,hold_limit,random,9.970403920780768
HAS,2015-10-23,2015-12-01,77.25,73.74,26,-4.5436893203883555,stop,random,-6.114977382096942
HAS,2015-12-23,2016-03-23,67.39,77.98,61,15.714497699955498,hold_limit,random,15.307381582647416
HAS,2016-05-26,2016-08-23,86.96,81.17,61,-6.658233670653169,hold_limit,random,-12.776551008458647
HAS,2016-11-09,2016-12-20,81.73,80.24,28,-1.8230759818916087,stop,random,-7.35223657554106
HAS,2016-12-27,2016-12-28,78.7,77.9,1,-1.0165184243964398,stop,random,0.017969495456959805
HAS,2017-01-23,2017-04-20,84.13,96.02,61,14.132889575656726,hold_limit,random,10.408418829190968
HAS,2017-06-13,2017-08-22,108.53,95.0,49,-12.466599097023867,stop,random,-11.28174991716796
HAS,2017-08-28,2017-08-29,95.29,94.37,1,-0.9654738167698573,stop,random,-0.867677101001807
HAS,2017-08-31,2017-09-07,96.0,93.65,4,-2.4479166666666607,stop,random,-2.3121203943936464
HAS,2017-09-28,2017-10-24,96.95,91.67,18,-5.446106240330073,stop,random,-7.441876740062658
HCA,2016-10-14,2016-11-02,80.49,75.44,13,-6.274071313206608,stop,signal,-4.372711342596025
HCA,2014-01-15,2014-04-14,51.37,48.52,61,-5.547985205372774,hold_limit,random,-5.545432068937772
HCA,2014-07-28,2014-10-22,62.95,71.9,61,14.21763304209691,hold_limit,random,16.455816410317723
HCA,2015-04-27,2015-07-23,77.85,93.44,61,20.025690430314725,hold_limit,random,21.638046849508186
HCA,2015-10-19,2015-10-20,72.92,73.49,1,0.7816785518376168,stop,random,0.6665927590599807
HCA,2016-03-23,2016-06-20,77.27,78.13,61,1.1129804581338165,hold_limit,random,-2.9145428265992868
HCA,2017-02-06,2017-05-04,83.81,82.58,61,-1.467605297697172,hold_limit,random,-4.678233640222873
HCA,2017-08-07,2017-08-08,78.77,78.0,1,-0.9775295163133135,stop,random,-0.6933919301309377
HCA,2017-12-14,2018-02-07,87.655,98.4,36,12.258285323141859,data_end,random,11.480097356358286
HIG,2013-10-10,2014-01-08,32.65,35.49,61,8.698315467075046,hold_limit,signal,0.23264713592712205
HIG,2015-07-02,2015-09-29,44.3,44.69,61,0.880361173814892,hold_limit,signal,10.24868639288018
HIG,2013-12-12,2014-02-04,35.2,32.57,35,-7.471590909090919,stop,random,-8.029948297301514
HIG,2014-02-20,2014-04-14,34.29,33.7,37,-1.7206182560513206,stop,random,-0.6305203997904463
HIG,2014-04-21,2014-07-17,34.61,36.24,61,4.709621496677263,hold_limit,random,-0.1792560929736009
HIG,2014-07-22,2014-07-30,36.21,35.35,6,-2.375034520850594,stop,random,-1.672444645749227
HIG,2015-02-27,2015-05-27,41.0,41.36,61,0.8780487804878057,hold_limit,random,-0.18161366083704333
HIG,2015-05-29,2015-06-01,41.24,41.3,1,0.14548981571289588,stop,random,-0.0606150434711461
HIG,2015-09-28,2015-12-14,45.12,43.96,54,-2.5709219858155996,stop,random,-7.747205103726918
HIG,2016-02-02,2016-02-03,39.32,39.54,1,0.5595116988809767,stop,random,-0.3157316426088075
HIG,2016-04-01,2016-06-28,45.85,41.7,61,-9.051254089422024,stop,random,-7.7863093786572755
HIG,2016-11-01,2017-01-31,44.28,48.74,61,10.072267389340572,hold_limit,random,0.9463341804178302
HIG,2017-02-02,2017-05-02,48.32,48.66,61,0.7036423841059625,hold_limit,random,-3.313288575887263
HIG,2017-08-25,2017-11-21,54.8,56.0,61,2.1897810218978186,hold_limit,random,-3.7686899023020803
HIG,2017-12-28,2018-01-04,56.48,55.12,4,-2.4079320113314484,stop,random,-3.5339719893046517
HOG,2016-07-05,2016-09-29,49.66,52.56,61,5.839710028191725,hold_limit,signal,1.4421612646926096
HOG,2014-02-03,2014-02-04,61.81,61.44,1,-0.5986086393787504,stop,random,-1.4974912220676373
HOG,2014-04-25,2014-07-16,71.31,66.35,56,-6.955546206703134,stop,random,-13.321057425071947
HOG,2015-07-08,2015-07-09,55.7,55.26,1,-0.7899461400359131,stop,random,-1.0593525020768046
HOG,2015-12-24,2016-01-04,46.55,44.69,5,-3.995703544575724,stop,random,-1.7932401499475947
HOG,2016-11-18,2017-02-17,58.05,56.41,61,-2.8251507321274794,hold_limit,random,-10.117355381811022
HOG,2017-02-24,2017-03-01,57.34,57.54,3,0.34879665155214123,stop,random,-0.6061855238634672
HOG,2017-10-16,2017-11-07,46.52,45.17,16,-2.9019776440240785,stop,random,-3.105894285617572
HRB,2014-01-09,2014-01-27,30.23,28.19,11,-6.748263314588154,stop,signal,-3.9107532950189206
HRB,2013-08-19,2013-08-22,29.53,28.7,3,-2.810700982052161,stop,random,-4.2042235232027325
HRB,2014-08-13,2014-10-02,33.11,30.48,35,-7.943219571126548,stop,random,-7.183815430672325
HRB,2014-11-12,2015-02-11,32.9,34.97,61,6.291793313069904,hold_limit,random,3.142640237674299
HRB,2015-08-19,2015-11-13,35.02,36.39,61,3.9120502569959914,hold_limit,random,8.194990687514348
HRB,2015-12-07,2015-12-09,37.1,34.12,2,-8.032345013477105,stop,random,-6.530935740705968
HRB,2015-12-24,2015-12-28,33.42,33.34,1,-0.2393776181926932,stop,random,0.03984335259615834
HRB,2017-12-14,2018-02-05,27.2,25.31,34,-6.948529411764703,stop,random,-6.683684451172999
HRL,2014-08-22,2014-11-18,25.2,27.555,61,9.345238095238106,hold_limit,signal,5.6913200281703205
HRL,2014-02-27,2014-05-27,23.5,23.33,61,-0.72340425531916,hold_limit,random,-3.3460378852594674
HRL,2014-09-22,2014-12-17,25.235,25.17,61,-0.25757875965919386,hold_limit,random,-3.5713987505774147
HRL,2015-08-10,2015-11-04,30.215,34.05,61,12.69237133873904,hold_limit,random,13.819876300657242
HRL,2016-10-11,2016-11-04,37.75,36.5,18,-3.31125827814569,stop,random,-0.9983839490045332
HRL,2016-11-28,2016-11-29,35.9,35.4,1,-1.392757660167132,stop,random,-1.5021203264094618
HRL,2016-12-27,2017-03-27,35.33,34.48,61,-2.4058873478630116,hold_limit,random,-5.037443361755322
HRL,2017-06-05,2017-07-07,34.07,33.23,23,-2.4655121808042413,stop,random,-2.3560235802568164
HRL,2017-07-25,2017-08-25,33.4,31.45,23,-5.838323353293406,stop,random,-3.3816602142270886
HRL,2017-09-27,2017-10-10,31.72,31.39,9,-1.0403530895334079,stop,random,-2.3354635466655838
ILMN,2013-04-24,2013-07-22,61.99,74.23,61,19.745120180674313,hold_limit,signal,11.317241542194955
ILMN,2017-08-03,2017-10-30,197.0,209.55,61,6.370558375634516,hold_limit,signal,3.6065860431939267
ILMN,2013-11-13,2014-02-12,95.95,161.58,61,68.40020844189682,hold_limit,random,64.59393209943013
ILMN,2014-02-26,2014-05-23,179.56,158.0,61,-12.007128536422362,hold_limit,random,-14.358622708412906
ILMN,2015-02-05,2015-05-05,193.0,188.42,61,-2.3730569948186564,hold_limit,random,-3.6067021710359914
ILMN,2015-07-29,2015-08-21,217.93,198.75,17,-8.800991143945303,stop,random,-3.9774306673662565
ILMN,2015-10-29,2015-10-30,146.49,145.43,1,-0.7235988804696558,stop,random,-0.591184220712504
ILMN,2015-11-20,2016-01-29,175.2,154.81,46,-11.638127853881276,stop,random,-3.7146541842761014
ILMN,2016-08-22,2016-10-12,170.27,139.97,36,-17.795266341692606,stop,random,-15.31174085854984
ILMN,2016-12-14,2017-03-15,125.19,164.82,61,31.65588305775222,hold_limit,random,26.682137186316822
ILMN,2017-03-28,2017-06-23,172.04,182.99,61,6.3647988839804714,hold_limit,random,3.6065113800218374
ILMN,2017-08-24,2017-11-20,193.2,210.02,61,8.70600414078677,hold_limit,random,2.7437904875551746
INTU,2014-05-22,2014-08-19,77.28,84.34,61,9.135610766045543,hold_limit,signal,4.143565530743953
INTU,2013-08-19,2013-11-13,64.02,72.58,61,13.3708216182443,hold_limit,random,3.7433972853615707
INTU,2014-01-21,2014-04-17,77.73,74.07,61,-4.708606715553854,hold_limit,random,-6.752123078284467
INTU,2014-06-02,2014-08-27,79.39,82.95,61,4.484191963723383,hold_limit,random,0.6042746882333638
INTU,2014-09-22,2014-10-14,86.19,80.28,16,-6.856943961016359,stop,random,-0.8458289760349453
INTU,2015-02-25,2015-05-22,97.17,105.49,61,8.56231347123597,hold_limit,random,7.826513905459897
INTU,2015-06-05,2015-08-24,104.67,82.31,55,-21.362376994363242,stop,random,-12.128159556522212
INTU,2017-06-21,2017-09-18,140.78,142.07,61,0.916323341383718,hold_limit,random,-1.2532514855817523
INTU,2018-01-30,2018-02-07,169.71,161.29,6,-4.961404749278186,data_end,random,-0.07887964087204224
IQV,2013-08-01,2013-08-23,46.71,43.66,16,-6.529651038321571,stop,signal,-4.23047042456961
IQV,2013-11-21,2013-11-22,42.75,43.19,1,1.0292397660818686,stop,random,0.5791871754335043
IQV,2015-05-22,2015-08-19,68.53,75.79,61,10.593900481540942,hold_limit,random,12.612780612747432
IQV,2015-08-28,2015-09-29,74.48,68.77,21,-7.666487647690667,stop,random,-2.0863171368181277
IQV,2015-12-16,2016-01-05,69.23,66.99,12,-3.2355915065723106,stop,random,-1.3660260957433001
IQV,2016-12-16,2016-12-22,78.28,75.63,4,-3.3852835973428808,stop,random,-3.324046655499857
IQV,2017-06-06,2017-08-31,87.04,95.96,61,10.248161764705866,hold_limit,random,9.514401042634924
IRM,2014-05-15,2014-08-12,29.59,34.2,61,15.579587698546815,hold_limit,signal,12.110487149142157
IRM,2013-09-27,2013-10-02,27.81,26.89,3,-3.308162531463499,stop,random,-3.7537625761357662
IRM,2013-12-10,2014-01-28,28.87,27.16,32,-5.923103567717359,stop,random,-6.7880653518423655
IRM,2015-05-04,2015-05-05,34.63,34.78,1,0.4331504475887815,stop,random,1.745678657293448
IRM,2015-06-05,2015-06-08,32.96,32.19,1,-2.3361650485437035,stop,random,-1.62366845171813
IRM,2015-07-17,2015-07-24,31.75,31.15,5,-1.8897637795275646,stop,random,0.25708377601134647
IRM,2015-10-20,2015-11-11,31.71,29.7,16,-6.338694418164625,stop,random,-7.482115086524665
IRM,2016-02-29,2016-05-25,29.6,36.79,61,24.29054054054054,hold_limit,random,13.938936538307889
IRM,2016-06-16,2016-09-13,38.36,36.56,61,-4.692387904066731,hold_limit,random,-7.734296931024665
IRM,2017-06-14,2017-07-11,34.5,33.49,18,-2.9275362318840537,stop,random,-2.105039287903532
IVZ,2013-10-11,2014-01-09,33.9,36.71,61,8.289085545722719,hold_limit,signal,0.25025392237976085
IVZ,2013-10-25,2014-01-24,32.73,34.69,61,5.988389856400866,hold_limit,random,3.880475269628403
IVZ,2014-11-11,2014-12-15,41.16,38.76,23,-5.8309037900874605,stop,random,-3.894676066065328
IVZ,2015-01-02,2015-01-05,39.72,38.77,1,-2.3917421953675633,stop,random,-0.6104533005890311
IVZ,2015-03-10,2015-06-05,39.93,39.56,61,-0.9266215877786088,hold_limit,random,-3.448732671239041
IVZ,2015-10-20,2015-10-22,31.57,31.62,2,0.15837820715869366,stop,random,-0.5897349432316679
IVZ,2016-12-09,2017-01-30,33.07,29.43,33,-11.006954944058055,stop,random,-11.100535616240581
IVZ,2018-01-16,2018-02-05,38.13,34.53,14,-9.441384736428017,stop,random,-4.757293254917906
JBHT,2014-07-16,2014-09-18,78.54,74.17,45,-5.5640437993379255,stop,signal,-7.054199704809205
JBHT,2013-10-21,2013-11-08,75.86,72.84,14,-3.9810176641181028,stop,random,-4.929652580367206
JBHT,2014-01-15,2014-01-30,78.42,74.95,10,-4.4248916092833435,stop,random,-2.27342065345022
JBHT,2014-03-03,2014-03-04,71.32,72.01,1,0.9674705552439766,stop,random,-0.5717292654002337
JBHT,2014-12-11,2015-03-12,80.41,87.46,61,8.76756622310657,hold_limit,random,5.272451616613804
JBHT,2015-08-26,2015-08-27,73.93,73.37,1,-0.7574732855403776,stop,random,-3.3155707517097732
JBHT,2016-02-04,2016-05-03,72.27,82.65,61,14.362806143628081,hold_limit,random,3.7889536941717132
JBHT,2016-07-14,2016-08-29,86.14,80.18,32,-6.9189691200371435,stop,random,-8.349547832659631
JBHT,2017-04-04,2017-04-10,90.29,91.59,4,1.4398050725440203,stop,random,1.1464812002451863
JBHT,2017-09-20,2017-12-15,102.91,111.89,61,8.726071324458262,hold_limit,random,2.376075072937689
JEC,2016-11-10,2017-02-09,55.59,56.51,61,1.6549739161719534,hold_limit,signal,-5.374268864015508
JEC,2013-08-19,2013-11-13,61.27,61.89,61,1.0119144769054955,hold_limit,random,-8.615509855977233
JEC,2014-08-05,2014-08-06,50.34,49.8,1,-1.0727056019070424,stop,random,-1.0377727330925124
JEC,2015-04-15,2015-05-01,46.95,42.75,12,-8.94568690095847,stop,random,-8.312780757597992
JEC,2016-02-22,2016-05-18,38.46,49.19,61,27.89911596463859,hold_limit,random,20.22540234535355
JEC,2016-07-14,2016-10-10,53.14,52.27,61,-1.637184794881441,hold_limit,random,-1.875100283255815
JEC,2016-12-27,2017-03-27,58.21,53.31,61,-8.417797629273316,hold_limit,random,-11.049353643165627
JNPR,2013-06-06,2013-09-03,18.75,19.11,61,1.9199999999999884,hold_limit,signal,-1.0310283916875607
JNPR,2016-09-22,2016-10-17,23.59,22.8,17,-3.348876642645182,stop,signal,-0.6695542787385489
JNPR,2017-04-27,2017-07-25,29.59,29.52,61,-0.2365664075701268,hold_limit,signal,-3.2795540177840143
JNPR,2013-11-04,2013-11-05,18.57,18.42,1,-0.8077544426494221,stop,random,-0.40115484066899354
JNPR,2013-11-20,2014-02-20,19.49,27.48,61,40.995382247306324,hold_limit,random,35.08259673739842
JNPR,2014-05-14,2014-05-15,24.84,24.97,1,0.523349436392917,stop,random,1.4196197458897664
JNPR,2014-05-29,2014-06-02,25.4,24.5,2,-3.543307086614167,stop,random,-3.8858466512271983
JNPR,2014-06-23,2014-06-24,24.26,24.46,1,0.8244023083264551,stop,random,1.4168456019086895
JNPR,2014-07-22,2014-07-24,24.59,22.44,2,-8.743391622610808,stop,random,-9.01934717576195
JNPR,2014-07-28,2014-08-01,23.41,23.41,4,0.0,stop,random,2.150236709101272
JNPR,2014-11-03,2015-02-02,21.05,22.73,61,7.980997624703079,hold_limit,random,5.851996860212805
JNPR,2015-04-15,2015-07-13,24.38,26.21,61,7.506152584085313,hold_limit,random,8.738144862898434
JNPR,2015-08-17,2015-08-25,28.0,26.21,6,-6.392857142857144,stop,random,4.625043767031611
JNPR,2015-10-28,2016-01-07,31.5,26.36,48,-16.31746031746032,stop,random,-9.055271745046824
JNPR,2016-06-27,2016-06-28,22.17,21.44,1,-3.29273793414524,stop,random,-5.274053503466947
JNPR,2016-08-23,2016-09-14,23.45,22.6,15,-3.6247334754797356,stop,random,-0.16287120097305818
JNPR,2016-11-23,2017-02-23,26.33,28.55,61,8.431447018609962,hold_limit,random,2.2942037362926113
JNPR,2017-03-06,2017-06-01,28.16,29.65,61,5.291193181818166,hold_limit,random,3.1801096686343344
JNPR,2017-06-20,2017-06-23,29.15,28.4,3,-2.572898799313894,stop,random,-2.6218421796311397
JNPR,2017-07-11,2017-07-27,29.2,28.15,12,-3.595890410958902,stop,random,-5.6141811084808975
JNPR,2017-09-19,2017-10-10,27.81,27.4,15,-1.4742898238043867,stop,random,-3.5030442404934248
JNPR,2017-12-19,2018-02-01,28.38,25.96,29,-8.52713178294573,stop,random,-12.805722214126682
KLAC,2013-07-10,2013-08-28,58.07,54.81,35,-5.613914241432749,stop,signal,-5.609766786102721
KLAC,2013-12-23,2014-02-04,63.42,60.0,28,-5.392620624408706,stop,random,-2.715389320771644
KLAC,2014-07-15,2014-10-09,74.78,75.57,61,1.0564322011232807,hold_limit,random,4.257392063090126
KLAC,2015-09-02,2015-09-03,48.81,48.68,1,-0.2663388649866927,stop,random,-0.6536087809283386
KLAC,2016-03-03,2016-05-31,68.36,72.81,61,6.509654768870687,hold_limit,random,-0.23863267920505304
KLAC,2016-11-30,2017-03-01,81.78,90.66,61,10.858400586940565,hold_limit,random,3.075077996252463
KLAC,2017-06-14,2017-06-30,101.44,93.5,12,-7.827287066246058,stop,random,-7.38150374518065
KORS,2016-10-31,2016-11-15,50.23,47.25,11,-5.932709536133773,stop,signal,-9.688201919071926
KORS,2013-11-12,2014-02-11,81.15,95.94,61,18.22550831792975,hold_limit,random,13.634380232002563
KORS,2014-02-19,2014-05-16,98.9,91.22,61,-7.765419615773517,hold_limit,random,-10.310417679087326
KORS,2014-05-19,2014-06-23,92.63,88.59,24,-4.361437979056449,stop,random,-8.697912863935699
KORS,2015-02-04,2015-02-23,69.68,68.98,12,-1.0045924225028702,stop,random,-4.379945372100035
KORS,2015-06-12,2015-06-15,47.6,47.85,1,0.5252100840336116,stop,random,1.0324866544427547
KORS,2016-04-01,2016-05-12,56.82,44.34,29,-21.964097148891227,stop,random,-21.882294186716624
KORS,2016-12-13,2016-12-14,47.93,47.85,1,-0.16691007719590312,stop,random,0.8893711186213293
KORS,2017-08-02,2017-10-27,36.8,49.67,61,34.97282608695653,hold_limit,random,32.01443747612651
KORS,2017-11-16,2018-02-07,55.2,66.11,55,19.764492753623173,data_end,random,16.302487625101378
LEG,2013-12-19,2014-01-28,30.28,29.56,25,-2.3778071334214057,stop,signal,-2.733832787366486
LEG,2015-05-04,2015-07-30,45.93,49.52,61,7.816242107554983,hold_limit,signal,9.032628591524162
LEG,2013-09-16,2013-10-04,31.01,29.6,14,-4.546920348274752,stop,random,-4.836807813091437
LEG,2014-01-27,2014-01-28,29.78,29.56,1,-0.7387508394895992,stop,random,-1.7335406268671694
LEG,2014-02-12,2014-05-12,30.52,33.57,61,9.993446920052417,hold_limit,random,5.350670946147894
LEG,2014-10-27,2015-01-26,37.91,44.29,61,16.82933262991295,hold_limit,random,9.66395458888698
LEG,2015-08-27,2015-08-28,44.2,43.87,1,-0.7466063348416374,stop,random,-1.0350565560611202
LEG,2015-10-29,2015-12-14,44.73,43.25,31,-3.308741336910348,stop,random,0.730876265600866
LEG,2016-05-04,2016-08-01,49.53,51.8,61,4.583080961033703,hold_limit,random,-2.2031477401573074
LEG,2016-08-23,2016-09-12,52.48,49.02,13,-6.592987804878037,stop,random,-4.971747606687705
LEG,2016-11-15,2017-02-14,49.43,48.67,61,-1.537527817115103,hold_limit,random,-8.353562447561591
LEG,2017-03-15,2017-06-12,49.44,52.1,61,5.380258899676393,hold_limit,random,3.5228287977045802
LEG,2017-10-05,2017-11-03,48.82,46.0,21,-5.776321179844324,stop,random,-5.559458148130714
LEN,2017-01-25,2017-04-24,45.7451,51.5294,61,12.64463297708389,hold_limit,signal,10.03499765853839
LEN,2014-08-29,2014-11-25,38.2892,46.5686,61,21.62332981624062,hold_limit,random,17.589080617893593
LEN,2014-12-30,2015-03-30,43.3235,49.6961,61,14.709337888213092,hold_limit,random,12.550416945589093
LEN,2015-08-26,2015-08-27,48.5686,49.3725,1,1.6551846254575953,stop,random,-0.9029128407118003
LEN,2016-04-28,2016-05-04,46.3627,43.4412,4,-6.3014017734083545,stop,random,-4.7126561079858575
LEN,2017-01-17,2017-04-13,43.3725,50.4118,61,16.22986915672373,hold_limit,random,14.025556947237682
LEN,2017-05-04,2017-08-01,48.8137,52.9314,61,8.435541661459789,hold_limit,random,5.1543874739787165
LEN,2017-10-17,2018-01-16,54.7647,69.86,61,27.56392347625387,hold_limit,random,19.50850447846104
LLL,2014-10-01,2014-10-08,118.4,110.77,5,-6.4442567567567615,stop,signal,-7.390411179604295
LLL,2013-11-18,2014-02-18,102.31,113.77,61,11.20125109959924,hold_limit,random,6.410339537097997
LLL,2014-02-27,2014-05-27,112.41,117.91,61,4.892803131393997,hold_limit,random,2.2701695014536893
LLL,2014-06-17,2014-08-01,125.15,104.96,32,-16.13264083100281,stop,random,-15.278723281700568
LLL,2014-11-10,2015-02-09,121.6,128.21,61,5.435855263157907,hold_limit,random,3.3276634855859744
LLL,2015-09-10,2015-09-11,105.63,105.55,1,-0.07573605983148823,stop,random,-0.522672929015866
LLL,2016-04-27,2016-07-25,126.44,147.95,61,17.012021512179686,hold_limit,random,13.124329656894295
LLL,2017-11-27,2018-02-07,190.0,207.69,49,9.310526315789481,data_end,random,6.463067366791387
M,2014-11-13,2015-02-12,60.98,64.86,61,6.362741882584455,hold_limit,signal,2.0160407068749997
M,2015-05-18,2015-08-13,66.25,63.64,61,-3.9396226415094326,stop,signal,-1.7885925925032131
M,2014-01-21,2014-04-17,56.21,58.43,61,3.9494751823518914,hold_limit,random,1.9059588196212784
M,2014-05-07,2014-08-04,55.29,58.16,61,5.190812081750762,hold_limit,random,2.003012552403094
M,2015-06-02,2015-08-13,66.77,63.64,51,-4.687734012280953,stop,random,-3.5046364488548365
M,2016-01-29,2016-02-12,39.99,38.06,10,-4.826206551637913,stop,random,-0.5329652258750155
M,2016-03-04,2016-05-05,44.12,38.45,43,-12.851314596554841,stop,random,-16.383463367335118
M,2016-05-17,2016-05-18,30.75,30.19,1,-1.8211382113821117,stop,random,-1.694923959174699
M,2016-06-16,2016-06-27,32.61,31.87,7,-2.26924256363078,stop,random,1.997654811811866
M,2016-07-28,2016-08-03,35.58,31.92,4,-10.286677908937591,stop,random,-9.67592098024247
M,2016-11-14,2017-01-04,41.1,35.51,34,-13.60097323600974,stop,random,-18.267100344709743
M,2017-02-13,2017-03-16,33.07,30.0,22,-9.283338373147865,stop,random,-10.483826820655107
M,2017-06-26,2017-07-11,22.29,21.15,10,-5.114401076716025,stop,random,-4.366453474218213
M,2017-07-17,2017-08-11,22.36,20.38,19,-8.855098389982107,stop,random,-7.003650137539407
M,2017-08-14,2017-08-15,20.77,20.4,1,-1.7814155031295131,stop,random,-1.5418902132182555
M,2017-09-01,2017-10-03,20.88,20.99,21,0.5268199233716464,stop,random,-2.4958218284143907
M,2017-12-15,2018-02-07,24.939,24.76,35,-0.7177513132042068,data_end,random,-0.5595781322118465
MA,2015-04-23,2015-07-21,91.2,97.2,61,6.578947368421062,hold_limit,signal,8.411203213601127
MA,2014-04-25,2014-04-28,72.21,70.8,1,-1.9526381387619418,stop,random,-1.9119248813047052
MA,2014-05-06,2014-06-25,74.34,72.56,35,-2.3944040893193463,stop,random,-7.707250816551214
MA,2015-03-02,2015-05-28,89.56,92.6,61,3.394372487717723,hold_limit,random,3.149602031490084
MA,2015-06-19,2015-08-25,95.82,90.83,46,-5.207681068670422,stop,random,6.235518453810729
MA,2015-10-29,2016-01-07,99.88,91.56,47,-8.329995995194228,stop,random,-1.1321154182199145
MA,2016-05-19,2016-06-27,95.14,90.27,26,-5.1187723355055725,stop,random,-3.2013323571162933
MA,2017-07-11,2017-10-05,122.81,142.56,61,16.08175230030129,hold_limit,random,11.507665385539667
MAA,2017-02-03,2017-05-03,98.19,99.43,61,1.262857724819244,hold_limit,signal,-1.5991066261875853
MAA,2013-11-13,2013-11-14,61.27,61.89,1,1.0119144769054955,stop,random,0.43720256084884834
MAA,2015-03-13,2015-06-10,74.05,73.22,61,-1.1208642808912872,hold_limit,random,-3.1953725601482352
MAA,2015-07-16,2015-10-12,76.55,84.37,61,10.215545395166558,hold_limit,random,14.476071712792004
MAA,2016-05-12,2016-08-09,100.9,103.37,61,2.4479682854311235,hold_limit,random,-4.241065147043588
MAA,2016-09-15,2016-09-16,92.83,92.38,1,-0.48475708283960417,stop,random,-0.070254257921476
MAA,2017-01-11,2017-04-10,96.3,101.86,61,5.773624091381113,hold_limit,random,2.490783137342323
MAA,2017-07-06,2017-07-11,104.2,100.73,3,-3.330134357005754,stop,random,-3.9049844066159745
MAA,2017-11-09,2017-11-15,105.51,104.02,4,-1.4121884181594213,stop,random,-1.0110577862495918
MAA,2018-01-19,2018-02-02,92.43,90.96,10,-1.5903927296332498,stop,random,0.617451202213315
MAC,2017-11-08,2018-02-07,58.76,59.41,61,1.106194690265494,hold_limit,signal,-2.565458867271464
MAC,2014-02-21,2014-05-20,60.13,65.82,61,9.462830533843313,hold_limit,random,8.088661421534482
MAC,2014-10-03,2014-12-31,64.03,84.87,61,32.54724347961893,hold_limit,random,25.23031018236568
MAC,2016-02-18,2016-05-16,75.48,74.71,61,-1.0201377848436777,stop,random,-11.548836921159255
MAC,2016-05-20,2016-08-17,73.42,82.5,61,12.367202397166977,hold_limit,random,5.194919369323504
MAC,2017-01-03,2017-01-12,70.95,69.04,7,-2.692036645525009,stop,random,-3.3974846863716546
MAC,2017-03-10,2017-03-13,63.64,63.7,1,0.09428032683846954,stop,random,-0.06260597078704411
MAC,2017-05-12,2017-05-15,59.48,58.19,1,-2.1687962340282474,stop,random,-2.773755700432734
MAR,2013-03-27,2013-06-21,41.04,39.35,60,-4.117933723196876,stop,signal,-6.097181886281533
MAR,2013-10-25,2014-01-24,44.75,50.37,61,12.55865921787709,hold_limit,random,10.450744631104627
MAR,2014-09-11,2014-10-14,70.82,62.11,23,-12.298785653770118,stop,random,-5.277190853406401
MAR,2015-01-14,2015-04-14,76.22,79.86,61,4.77564943584361,hold_limit,random,-0.9180363229139621
MAR,2015-07-17,2015-07-24,77.0,74.8,5,-2.857142857142858,stop,random,-0.710295301603947
MAR,2015-07-30,2015-07-31,76.0,73.85,1,-2.828947368421064,stop,random,-2.835279137220781
MAR,2016-02-22,2016-05-18,66.21,67.0,61,1.1931732366712078,hold_limit,random,-6.480540382613831
MAR,2017-07-20,2017-10-16,102.19,115.0,61,12.535473138271858,hold_limit,random,10.099111950489515
MAR,2017-11-20,2018-02-07,125.33,139.64,53,11.417856857895137,data_end,random,8.274908723542374
